filename,path,true_emotion,deepface_prediction,status,happy_score,sad_score,angry_score,surprise_score,neutral_score,disgust_score,fear_score
000055.jpg,images/surprise/000055.jpg,surprise,happy,success,99.99796152114868,0.00164626235346077,0.00013979130244479165,2.0554971692077258e-15,1.315281217273423e-09,3.418060626203534e-09,0.00025567778720869683
surprise29.png,images/surprise/surprise29.png,surprise,surprise,success,1.2954862844148822e-06,4.612959916909123e-13,5.133224214124295e-05,99.97979402421677,3.0631633146065425e-16,8.907420332674984e-08,0.020155621787961382
000041.jpg,images/surprise/000041.jpg,surprise,surprise,success,0.00012108089322282467,2.0145033288943492e-13,1.295525731137559e-06,99.96662139892578,5.499844897116582e-16,9.560944362727325e-17,0.03326108562760055
surprise_250extra_0050.jpg,images/surprise/surprise_250extra_0050.jpg,surprise,surprise,success,0.00296420804395468,1.2983026299549134e-09,2.3351772840543552e-06,99.52114230142328,4.825642348189161e-11,1.67225459676852e-12,0.47588715244684787
000109.jpg,images/surprise/000109.jpg,surprise,surprise,success,1.9213375335169758e-07,6.480081228554813e-11,2.5568114292440214e-08,99.97249245643616,3.5762607182781376e-14,5.292689093231252e-16,0.027505928301252425
000121.jpg,images/surprise/000121.jpg,surprise,surprise,success,9.491499352666234e-06,4.151775525203795e-10,8.149787109100041e-06,99.82545374783598,2.7232072388206632e-09,2.226381994938149e-19,0.17452789346667488
000135.jpg,images/surprise/000135.jpg,surprise,surprise,success,0.04399480239953846,5.26101460573275e-11,0.001953986065927893,86.18720173835754,5.1123334217232155e-12,1.8665597288006618e-16,13.766852021217346
000138.jpg,images/surprise/000138.jpg,surprise,happy,success,79.29649825671305,0.0037368167294480567,0.01002483755381741,3.7784865515522092,0.0048005294180325075,3.941092687293815e-08,16.90645616689063
000110.jpg,images/surprise/000110.jpg,surprise,surprise,success,10.866093830335876,0.0012490713163803998,2.4379932209261392,62.46191114641295,4.559079306268406e-09,8.328939322329532e-09,24.232748242289038
000104.jpg,images/surprise/000104.jpg,surprise,surprise,success,5.200853835617096e-07,5.4594575389739717e-11,4.084949983062061e-09,98.46474519161852,8.797899335623349e-18,3.2728947387757824e-18,1.5352548083814865
fear__predicted_surprise__000038.jpg,images/surprise/fear__predicted_surprise__000038.jpg,surprise,surprise,success,2.159539436163982e-07,2.687218676744596e-09,1.0515119330811729e-08,99.97370839118958,2.4104681633228117e-15,9.463830463681456e-16,0.026293154223822057
surprise_250extra_0049.jpg,images/surprise/surprise_250extra_0049.jpg,surprise,surprise,success,2.7623724463410326e-05,4.508406148406863e-09,0.00026641375825420255,62.25566864013672,2.1351361095280595e-12,6.45093855178476e-13,37.74404227733612
surprise_250extra_0061.jpg,images/surprise/surprise_250extra_0061.jpg,surprise,surprise,success,3.8194457374629565e-05,8.821771293878555,0.3189117182046175,82.50688910484314,5.082970857620239,1.0879891432225008e-08,3.269416466355324
surprise_250extra_0075.jpg,images/surprise/surprise_250extra_0075.jpg,surprise,angry,success,0.8758728392422199,6.538825482130051,92.23479628562927,0.006284379196586087,0.004181750409770757,0.014523457502946258,0.32551297917962074
000058.jpg,images/surprise/000058.jpg,surprise,surprise,success,0.3576891729608178,0.009244365355698392,0.0011249436283833347,62.39572763442993,1.6601726660070426e-07,5.542700187710636e-08,37.23621070384979
surprise24.png,images/surprise/surprise24.png,surprise,fear,success,0.0009904258149617817,1.6263918380457487e-10,4.283111536551587e-05,16.124582290649414,2.692852756373213e-12,1.357460151230061e-11,83.87438654899597
surprise30.png,images/surprise/surprise30.png,surprise,surprise,success,1.9791423153163667e-09,4.194831659634867e-14,2.3084661237793152e-12,99.9992907046849,2.0670002757119155e-19,3.7727975549441305e-20,0.0007099079052973361
000064.jpg,images/surprise/000064.jpg,surprise,neutral,success,6.53663050798059e-05,9.79926660656929,2.4149809032678604,4.203940591196442e-05,48.10713231563568,8.361072190155028e-06,39.67849910259247
surprise18.png,images/surprise/surprise18.png,surprise,angry,success,5.51561019079827e-08,3.6341305076348362e-06,99.99934434890747,1.9511412574502174e-05,1.6974608567713045e-10,3.723622798990078e-08,0.0006323564321064623
000070.jpg,images/surprise/000070.jpg,surprise,surprise,success,36.12029850482941,0.04938956699334085,0.046835452667437494,55.79941272735596,4.433240368962288,5.098586370877456e-05,3.550776094198227
000071.jpg,images/surprise/000071.jpg,surprise,surprise,success,4.944255078068364e-05,3.885730163870116e-09,2.019977017260966e-06,80.9430528249176,9.2892033631455e-13,1.3458022904117541e-14,19.056898001247525
000065.jpg,images/surprise/000065.jpg,surprise,surprise,success,0.003819743506028317,1.5786515206173135e-06,0.02008337323786691,99.34163093566895,1.7295146976896436e-11,5.9942590442067095e-12,0.6344683468341827
surprise19.png,images/surprise/surprise19.png,surprise,surprise,success,4.544456200239466e-08,5.280335613200293e-08,1.0159621410821273e-05,99.95204210281372,9.62238745443305e-13,2.295951201443272e-13,0.04794884298462421
000059.jpg,images/surprise/000059.jpg,surprise,surprise,success,0.0012570299826445235,1.526876771655386e-08,0.08322548733691795,99.12685746710643,1.9336425281087286e-08,4.56963516507527e-07,0.7886592768823669
surprise25.png,images/surprise/surprise25.png,surprise,surprise,success,0.16361577436327934,3.1081859308557114e-07,0.016158749349415302,78.07753086090088,1.0345961934388193e-09,0.00011620243185461732,21.742574870586395
surprise_250extra_0074.jpg,images/surprise/surprise_250extra_0074.jpg,surprise,fear,success,0.036741087373477234,0.0025662123004089347,0.0032674102583168884,11.544214302991115,0.0001294094959467098,0.002390303676928048,88.41068882814778
surprise_250extra_0060.jpg,images/surprise/surprise_250extra_0060.jpg,surprise,surprise,success,1.0813000206909039e-05,1.8800027100994453e-07,0.00033652888492247894,99.30080767278717,5.536006878983486e-10,1.3236787672573776e-10,0.6988456423637653
surprise_250extra_0048.jpg,images/surprise/surprise_250extra_0048.jpg,surprise,surprise,success,0.4066836088895798,1.0685308836400509,0.8018243126571178,70.28364539146423,1.3182029128074646,0.00018103575030181673,26.12093985080719
000105.jpg,images/surprise/000105.jpg,surprise,surprise,success,0.0002808822895603059,8.009135730267998e-15,2.364636805197131e-06,99.77008102953917,6.421667755879959e-22,1.1934709827428257e-15,0.22963861906609648
000111.jpg,images/surprise/000111.jpg,surprise,fear,success,1.2352553001198352,5.242454338918595e-07,0.031564080990013836,30.678738992139042,4.281206449857518e-11,2.3020033086272447e-08,68.05444169368992
000139.jpg,images/surprise/000139.jpg,surprise,fear,success,0.010135365904926712,0.6288140921332891,0.012542127680681806,44.09266675070922,4.0493219015628347e-05,7.226337737044122e-08,55.25580377911352
000107.jpg,images/surprise/000107.jpg,surprise,surprise,success,0.015467460083232677,0.030675235402970635,2.187543120237775,71.27525039167705,0.0007202849676146758,0.0045385214411331086,26.48580530201228
surprise_250extra_0076.jpg,images/surprise/surprise_250extra_0076.jpg,surprise,surprise,success,9.026753389207443e-06,1.8129308054781745e-07,9.738387873881038e-08,99.8766303062439,1.8725110437906034e-10,3.622541380906251e-13,0.12336033396422863
surprise_250extra_0062.jpg,images/surprise/surprise_250extra_0062.jpg,surprise,surprise,success,0.013485431554727256,0.00026910392989520915,0.0012000546121271327,99.65246319770813,1.693438811400938e-06,2.0255323026491245e-10,0.33258218318223953
surprise27.png,images/surprise/surprise27.png,surprise,surprise,success,2.5168063578995397e-08,5.671689012328157e-08,5.264363481392434e-06,99.99192357015154,2.0714582272571328e-11,9.64526808330706e-13,0.00807190856812722
000073.jpg,images/surprise/000073.jpg,surprise,surprise,success,1.348874760801963e-11,1.5786436602382992e-07,2.7843516381409472e-08,99.99990463256836,1.3824092695222112e-11,2.27378492550002e-18,9.637387847760692e-05
000067.jpg,images/surprise/000067.jpg,surprise,angry,success,2.2724404269441143e-05,9.171097260217775e-05,97.33365742369382,2.603957181150577,5.276504307439129e-08,1.0938261024148005e-05,0.06226178535214488
000098.jpg,images/surprise/000098.jpg,surprise,surprise,success,3.192226406468535,5.536358812764376e-07,5.520794373209838e-07,96.78031782986628,2.2347270966793757e-05,3.281386510309927e-14,0.027429075451065627
000099.jpg,images/surprise/000099.jpg,surprise,surprise,success,0.04955438189864076,0.0007382665473723383,0.015719054080975313,94.59000890374078,0.015089887549164141,0.003766572541560712,5.325119680151977
surprise26.png,images/surprise/surprise26.png,surprise,fear,success,0.09257345749009639,0.0487139099141401,0.26221054937965266,23.943734043089634,1.4501168573767398e-05,1.7812586597511974e-05,75.65273352297945
surprise_250extra_0063.jpg,images/surprise/surprise_250extra_0063.jpg,surprise,surprise,success,1.9213375335169758e-07,6.480081228554813e-11,2.5568114292440214e-08,99.97249245643616,3.5762607182781376e-14,5.292689093231252e-16,0.027505928301252425
000112.jpg,images/surprise/000112.jpg,surprise,surprise,success,2.5462551042437553,1.478952071920503e-06,0.0003895171630574623,78.68362665176392,1.0384427421693959e-11,1.1125456948456462e-13,18.769724667072296
000106.jpg,images/surprise/000106.jpg,surprise,surprise,success,5.306379762259894e-05,2.521747914652206e-09,2.1335678113132417e-06,68.24121475219727,3.6239837086088356e-12,4.960477354939465e-13,31.758728623390198
000116.jpg,images/surprise/000116.jpg,surprise,failed,no_face_detected,,,,,,,
surprise_250extra_0073.jpg,images/surprise/surprise_250extra_0073.jpg,surprise,surprise,success,5.7465967856696505e-06,6.7106879611837e-07,7.857112691384589e-05,99.99851584425663,4.446797709207344e-09,2.9611623253169482e-08,0.0014006744930107776
surprise_250extra_0067.jpg,images/surprise/surprise_250extra_0067.jpg,surprise,surprise,success,4.829651609195018e-09,0.2147661056369543,0.0037175552279222757,82.24037885665894,4.6123162178446364e-05,1.9158882813563594e-09,17.541086673736572
000062.jpg,images/surprise/000062.jpg,surprise,fear,success,4.1677479943928715,6.500246405630875,0.6945703540975278,3.857532808958987e-10,3.722559700166444e-05,0.019568950815429635,88.61783011172177
surprise22.png,images/surprise/surprise22.png,surprise,surprise,success,9.881941309686226e-06,8.5527268822716e-06,0.00020359407244541217,98.77209067344666,8.71757974509925e-12,3.015747807727509e-10,1.2276866473257542
000088.jpg,images/surprise/000088.jpg,surprise,surprise,success,2.2206756966625107e-05,1.508647926584672e-05,0.00011476154213596601,86.2188458442688,4.6257300212459995e-07,9.659795547854709e-17,13.781003654003143
surprise23.png,images/surprise/surprise23.png,surprise,surprise,success,3.9588745476271114e-09,2.7204052134880904e-12,1.231754108432792e-09,99.99926090240479,3.8921095104908136e-14,3.335381455456865e-19,0.0007376960184046766
000063.jpg,images/surprise/000063.jpg,surprise,surprise,success,0.00016276636642942321,2.1888721946083933e-06,1.050838641822338,98.9293098449707,1.6976672512214463e-06,0.0004872178124060156,0.01919860515045002
surprise_250extra_0066.jpg,images/surprise/surprise_250extra_0066.jpg,surprise,surprise,success,6.078174630275157e-08,6.859891886305813e-11,7.934974725898325e-10,99.70641732215881,1.5581935379628854e-15,2.6055787418120816e-19,0.2935813972726464
surprise_250extra_0072.jpg,images/surprise/surprise_250extra_0072.jpg,surprise,surprise,success,10.27199998497963,1.815032905872968e-11,2.1619988785359645e-09,89.72792625427246,7.27366057162726e-05,5.432221098432176e-19,1.0960569341023074e-06
000117.jpg,images/surprise/000117.jpg,surprise,surprise,success,6.380930923278983,0.00021001245728564428,0.06219224676518123,92.77163104841894,0.0029280157758789227,4.159469905517899e-07,0.782106583989059
000103.jpg,images/surprise/000103.jpg,surprise,surprise,success,2.1401494434329735e-13,1.0092462086622768e-15,1.113802532920694e-14,99.99922513961792,2.3712262664955284e-20,6.084865162822494e-29,0.0007799166269251145
000115.jpg,images/surprise/000115.jpg,surprise,surprise,success,6.078174630275157e-08,6.859891886305813e-11,7.934974725898325e-10,99.70641732215881,1.5581935379628854e-15,2.6055787418120816e-19,0.2935813972726464
000101.jpg,images/surprise/000101.jpg,surprise,surprise,success,6.1337374290815205e-06,1.3332234516383323e-05,5.014900352762197e-05,96.79841995239258,1.6159296123419153e-08,5.069197713018919e-16,3.201510012149811
000129.jpg,images/surprise/000129.jpg,surprise,surprise,success,0.00033894625630637165,2.1507083614036304e-08,5.137133740618083e-06,99.07069206237793,7.431053927579867e-11,1.7468050660454648e-10,0.9289612993597984
surprise_250extra_0064.jpg,images/surprise/surprise_250extra_0064.jpg,surprise,surprise,success,10.866093830335876,0.0012490713163803998,2.4379932209261392,62.46191114641295,4.559079306268406e-09,8.328939322329532e-09,24.232748242289038
surprise_250extra_0070.jpg,images/surprise/surprise_250extra_0070.jpg,surprise,surprise,success,0.00015669536423956743,3.6635381395200284e-07,0.00016281111356875044,97.87043333053589,6.298004109339672e-05,1.8054949421923878e-12,2.129190042614937
surprise_250extra_0058.jpg,images/surprise/surprise_250extra_0058.jpg,surprise,surprise,success,0.015467460083232677,0.030675235402970635,2.187543120237775,71.27525039167705,0.0007202849676146758,0.0045385214411331086,26.48580530201228
000061.jpg,images/surprise/000061.jpg,surprise,surprise,success,0.012367343879304826,0.38721279706805944,1.6102951020002365,75.85175037384033,0.025095121236518025,0.00010115787745235139,22.113177180290222
surprise21.png,images/surprise/surprise21.png,surprise,surprise,success,1.219300216348529e-06,3.454088959298218e-08,9.413327894947088e-07,99.99512434005737,1.4383142222525153e-15,4.6954593804684336e-12,0.004875315789831802
000049.jpg,images/surprise/000049.jpg,surprise,surprise,success,27.130584545766386,0.002598706460329437,0.010068710125654422,72.85063700977784,0.0010915996167924027,1.3165030614872508e-09,0.005022526901626701
000048.jpg,images/surprise/000048.jpg,surprise,surprise,success,0.0054148560183130065,1.8112289415390818e-07,0.0002755368932935979,94.20748318478365,1.9744334942187076e-13,1.343147007070895e-07,5.78682680647533
surprise20.png,images/surprise/surprise20.png,surprise,surprise,success,0.00014426556716973536,3.284015168005313e-08,3.4144853981703773e-07,99.69569448283977,2.5507121583577457e-10,5.514351165026912e-09,0.30415590020645855
000074.jpg,images/surprise/000074.jpg,surprise,surprise,success,0.004173346678726375,3.753340416245976e-08,0.0005405851879913826,99.5775043964386,1.0288046083724734e-12,7.232186516326067e-08,0.41778446175158024
000060.jpg,images/surprise/000060.jpg,surprise,fear,success,34.52129065990448,0.0015559362509520724,0.9206181392073631,0.022235201322473586,0.0019297571270726621,2.0371140330155413e-07,64.53237533569336
surprise_250extra_0059.jpg,images/surprise/surprise_250extra_0059.jpg,surprise,surprise,success,0.18053456442430615,3.717981825190897e-09,0.00047305870793934446,99.70898032188416,5.559743000726515e-12,9.104320760564564e-18,0.11001788079738617
surprise_250extra_0071.jpg,images/surprise/surprise_250extra_0071.jpg,surprise,surprise,success,0.004173346678726375,3.753340416245976e-08,0.0005405851879913826,99.5775043964386,1.0288046083724734e-12,7.232186516326067e-08,0.41778446175158024
surprise_250extra_0065.jpg,images/surprise/surprise_250extra_0065.jpg,surprise,surprise,success,2.5462551042437553,1.478952071920503e-06,0.0003895171630574623,78.68362665176392,1.0384427421693959e-11,1.1125456948456462e-13,18.769724667072296
000128.jpg,images/surprise/000128.jpg,surprise,surprise,success,0.18053456442430615,3.717981825190897e-09,0.00047305870793934446,99.70898032188416,5.559743000726515e-12,9.104320760564564e-18,0.11001788079738617
000100.jpg,images/surprise/000100.jpg,surprise,surprise,success,0.4066836088895798,1.0685308836400509,0.8018243126571178,70.28364539146423,1.3182029128074646,0.00018103575030181673,26.12093985080719
000173.jpg,images/surprise/000173.jpg,surprise,surprise,success,21.37976437807083,0.012377279927022755,0.007417948654619977,73.52358102798462,4.6600279191011396e-07,9.96062454738933e-08,5.076858401298523
000198.jpg,images/surprise/000198.jpg,surprise,surprise,success,0.00012108089322282467,2.0145033288943492e-13,1.295525731137559e-06,99.96662139892578,5.499844897116582e-16,9.560944362727325e-17,0.03326108562760055
000024.jpeg,images/surprise/000024.jpeg,surprise,surprise,success,6.202655576659222e-12,1.222199059716501e-14,3.453792766648818e-12,99.99991655349731,4.646130295066808e-17,1.3954534028789293e-23,8.752017492952291e-05
000205.jpg,images/surprise/000205.jpg,surprise,surprise,success,2.610620320094416e-07,6.105501568645332,0.007016563595095715,81.96626198090684,0.3168149574437712,2.2382272571064935e-14,11.60440216090692
surprise_250extra_0002.jpg,images/surprise/surprise_250extra_0002.jpg,surprise,surprise,success,0.001932624218170531,2.886104096206846e-14,6.831084142788768e-07,99.82869029045105,1.2071629199122297e-20,5.213012575088307e-16,0.16937865875661373
surprise_250extra_0016.jpg,images/surprise/surprise_250extra_0016.jpg,surprise,surprise,success,10.27199998497963,1.815032905872968e-11,2.1619988785359645e-09,89.72792625427246,7.27366057162726e-05,5.432221098432176e-19,1.0960569341023074e-06
000211.jpg,images/surprise/000211.jpg,surprise,surprise,success,0.000330894792282853,2.119744610454746e-10,4.043526588099123e-08,99.97034072699194,2.90324795140854e-15,5.0119961976524453e-17,0.029326057412538374
surprise_250extra_0017.jpg,images/surprise/surprise_250extra_0017.jpg,surprise,surprise,success,0.0006512687832582742,6.406096486610835e-09,0.0004249639459885657,98.2601523399353,6.418497613421394e-13,3.3510069719078217e-09,1.7387734726071358
000210.jpg,images/surprise/000210.jpg,surprise,happy,success,99.86564516220362,0.0004676268696552093,4.3230865910336914e-07,0.0009872037159742674,1.5449150436075364e-06,2.249339747701675e-13,0.13290297566521023
000238.jpg,images/surprise/000238.jpg,surprise,happy,success,58.641546964645386,2.079534588972365e-06,0.0009199562555295415,39.856934547424316,1.1141002009829037e-08,2.4892490751494446e-12,1.50059899315238
fear__predicted_surprise__fear_250extra_0035.jpg,images/surprise/fear__predicted_surprise__fear_250extra_0035.jpg,surprise,surprise,success,0.030604330822825432,3.278033677833747e-08,0.0016495861927978694,92.44860410690308,1.3109707763803158e-09,1.3332317648024e-13,7.51914381980896
000166.jpg,images/surprise/000166.jpg,surprise,failed,no_face_detected,,,,,,,
000172.jpg,images/surprise/000172.jpg,surprise,surprise,success,3.134024382234202e-05,7.623824904712251e-08,2.6652850593222865e-06,98.69168996810913,2.648718050446419e-10,3.267721312180498e-12,1.3082750141620636
000158.jpg,images/surprise/000158.jpg,surprise,surprise,success,1.5543407159580706e-13,7.646891206026925e-18,4.3775512394027456e-14,100.0,1.139165293540068e-26,4.846874208787343e-22,9.107966825183667e-07
000164.jpg,images/surprise/000164.jpg,surprise,surprise,success,7.690461600873277e-07,8.427293862744989e-08,2.7614712294621313e-06,99.9972939491272,8.559816050413005e-10,6.873329087014438e-16,0.002708130887185689
000170.jpg,images/surprise/000170.jpg,surprise,surprise,success,0.001932624218170531,2.886104096206846e-14,6.831084142788768e-07,99.82869029045105,1.2071629199122297e-20,5.213012575088307e-16,0.16937865875661373
surprise_250extra_0029.jpg,images/surprise/surprise_250extra_0029.jpg,surprise,surprise,success,2.2194926430074702e-05,2.1992137888560137e-06,2.5715277729432273e-05,97.79675006866455,2.7613587860741973e-06,2.5224837330029004e-06,2.2032001987099648
surprise_250extra_0015.jpg,images/surprise/surprise_250extra_0015.jpg,surprise,surprise,success,0.00939915917115286,1.0263018879186347e-06,1.7769290134310722,98.07062149047852,1.997180060220316e-08,0.005026163853472099,0.1380246365442872
surprise_250extra_0001.jpg,images/surprise/surprise_250extra_0001.jpg,surprise,happy,success,86.98090314865112,11.41754537820816,4.619348032974813e-05,0.00012943402225573664,1.0813221335411072,8.803185502608002e-11,0.5200567655265331
000206.jpg,images/surprise/000206.jpg,surprise,surprise,success,0.009732959733810276,1.4088706952614658e-14,5.10280955268172e-06,99.98210072517395,2.6542450003449083e-17,5.102564421170506e-18,0.008159055141732097
000038.jpg,images/surprise/000038.jpg,surprise,surprise,success,0.8921637199819088,3.528845510074319e-11,2.9016353209065926e-08,99.08965229988098,2.0510818737884406e-09,7.517672265752287e-20,0.018183430074714124
000039.jpg,images/surprise/000039.jpg,surprise,surprise,success,0.04150332781133519,0.003335335912729146,0.148589440630492,86.4334515591533,0.0019968597651915856,2.063091651695481e-05,13.371106289095062
000207.jpg,images/surprise/000207.jpg,surprise,happy,success,71.25633358955383,9.386246802023379e-05,0.00010155700920222444,28.733327984809875,1.637909434748508e-05,3.4210019613265885e-15,0.010128261055797338
000213.jpg,images/surprise/000213.jpg,surprise,surprise,success,0.00296420804395468,1.2983026299549134e-09,2.3351772840543552e-06,99.52114230142328,4.825642348189161e-11,1.67225459676852e-12,0.47588715244684787
surprise_250extra_0014.jpg,images/surprise/surprise_250extra_0014.jpg,surprise,surprise,success,1.0030802577443154e-09,3.019025862638358e-08,1.7918353467649695e-07,99.99873638153076,5.832232229308803e-13,1.3529538152484732e-14,0.0012673112905758899
surprise_250extra_0028.jpg,images/surprise/surprise_250extra_0028.jpg,surprise,surprise,success,0.001932624218170531,2.886104096206846e-14,6.831084142788768e-07,99.82869029045105,1.2071629199122297e-20,5.213012575088307e-16,0.16937865875661373
000171.jpg,images/surprise/000171.jpg,surprise,surprise,success,1.348874760801963e-11,1.5786436602382992e-07,2.7843516381409472e-08,99.99990463256836,1.3824092695222112e-11,2.27378492550002e-18,9.637387847760692e-05
000165.jpg,images/surprise/000165.jpg,surprise,sad,success,0.0024918304582612115,47.23219258977131,1.0250008344650765,9.24780572937761,0.17145007008016527,6.355315586235486e-06,42.32105268961505
000159.jpg,images/surprise/000159.jpg,surprise,surprise,success,0.09016107606730318,4.3258679929750406e-05,0.0050084897595628584,56.289849060168805,2.1287062271602657e-08,7.806257494963618e-09,43.614935494359464
000161.jpg,images/surprise/000161.jpg,surprise,surprise,success,4.135580373740045e-05,3.5313026787002425e-05,0.13270325352717957,99.66536758335636,8.13221822836845e-06,3.339053677180547e-06,0.20184546049508217
000175.jpg,images/surprise/000175.jpg,surprise,surprise,success,0.023171950306277722,2.2184179135614074e-12,2.8541315089114505e-06,87.61729001998901,5.815681205519454e-13,7.630418679609755e-18,12.359535694122314
000149.jpg,images/surprise/000149.jpg,surprise,surprise,success,1.644610003737057e-08,3.852356401391597e-14,1.9570199627505502e-08,99.99992847442627,6.521380114549253e-15,1.0800187065375175e-16,7.304946052499872e-05
surprise_250extra_0010.jpg,images/surprise/surprise_250extra_0010.jpg,surprise,fear,success,1.287271267358392e-06,2.098486662216459e-09,0.0002804356427077437,16.65259152650833,1.4680290538965704e-12,1.061113324892773e-12,83.34712982177734
000217.jpg,images/surprise/000217.jpg,surprise,happy,success,87.97261118888855,8.098392356714612e-06,6.26827978411626e-08,12.01457753777504,0.012802891433238983,4.650511974169078e-15,1.6611743092198594e-06
000203.jpg,images/surprise/000203.jpg,surprise,surprise,success,0.18053456442430615,3.717981825190897e-09,0.00047305870793934446,99.70898032188416,5.559743000726515e-12,9.104320760564564e-18,0.11001788079738617
surprise_250extra_0004.jpg,images/surprise/surprise_250extra_0004.jpg,surprise,surprise,success,5.200853835617096e-07,5.4594575389739717e-11,4.084949983062061e-09,98.46474519161852,8.797899335623349e-18,3.2728947387757824e-18,1.5352548083814865
surprise_250extra_0038.jpg,images/surprise/surprise_250extra_0038.jpg,surprise,surprise,success,4.915683745471133e-10,2.05299147369618e-14,1.40780950062141e-12,99.99991655349731,8.346591653958167e-18,1.318761578268507e-23,8.688050456839846e-05
000029.jpg,images/surprise/000029.jpg,surprise,angry,success,0.35549022513569745,0.0128232124919869,94.30434669878166,3.2814035285355763,0.05496180129009791,9.443950824714886e-05,1.9908820534278187
000028.jpg,images/surprise/000028.jpg,surprise,surprise,success,1.1091834778973848e-07,1.4731252829667379e-05,9.739596021785623e-06,99.98384117983825,5.621735412536102e-07,4.946579533180032e-13,0.016136824940570442
surprise_250extra_0039.jpg,images/surprise/surprise_250extra_0039.jpg,surprise,surprise,success,0.3411324432422187,0.4629632734038397,3.8038855823210227,63.622198320758244,1.4686013515950054,5.531124332935874e-07,30.301221031023324
000202.jpg,images/surprise/000202.jpg,surprise,fear,success,0.0001415852411283952,0.03259435664203237,0.18824908268090096,1.6955930580981902,0.00015712434279102866,4.198642355095716e-06,98.08325790366436
surprise_250extra_0005.jpg,images/surprise/surprise_250extra_0005.jpg,surprise,surprise,success,0.00016280592778425605,1.910114467051713e-12,7.603254479567464e-07,97.53133043833556,6.763007377849127e-17,4.889442392921762e-15,2.468508815378476
surprise_250extra_0011.jpg,images/surprise/surprise_250extra_0011.jpg,surprise,surprise,success,40.9418027470347,0.00011170899175165599,0.08236367321335694,58.70936409123372,1.0208121841061306e-05,6.027879559679495e-09,0.26634446429825254
000174.jpg,images/surprise/000174.jpg,surprise,surprise,success,4.095174688245606e-06,1.2538237050170598e-11,0.0002179852572226082,99.99204874038696,6.025913982317138e-16,2.345810948850449e-13,0.007734017708571628
000160.jpg,images/surprise/000160.jpg,surprise,happy,success,99.99684095345032,2.281832460493288e-09,7.072270002272074e-09,0.0023083320252750995,0.0008539916161083867,7.133371533727498e-16,4.0273223588576605e-09
000176.jpg,images/surprise/000176.jpg,surprise,surprise,success,0.001075487398338737,2.7437587846179667e-05,0.00270957789325621,98.90546798706055,5.995037799522152e-08,3.583002978757577e-05,1.0906881652772427
000189.jpg,images/surprise/000189.jpg,surprise,fear,success,0.02061803243122995,5.949249839432014e-05,0.030855814111419022,0.047723198076710105,5.3350573958610426e-08,0.00028225458663655445,99.90046620368958
surprise_250extra_0007.jpg,images/surprise/surprise_250extra_0007.jpg,surprise,surprise,success,0.009732959733810276,1.4088706952614658e-14,5.10280955268172e-06,99.98210072517395,2.6542450003449083e-17,5.102564421170506e-18,0.008159055141732097
000200.jpg,images/surprise/000200.jpg,surprise,happy,success,99.98594522476196,5.280296644372129e-07,8.579893240323599e-07,3.391807297248306e-05,0.013982850941829383,4.433115541324639e-08,3.3887295103340875e-05
surprise_250extra_0013.jpg,images/surprise/surprise_250extra_0013.jpg,surprise,fear,success,0.001508088006479789,0.004389537832751331,0.00749306317726713,47.91286873298101,2.0066573599781776e-06,9.743918253504877e-07,52.0737440630045
000229.jpg,images/surprise/000229.jpg,surprise,happy,success,49.15533954831002,5.35885678909657e-05,0.002212462591156462,41.98588979160129,2.5587414200176606e-13,5.451319912176065e-16,8.856506428510334
000033.jpeg,images/surprise/000033.jpeg,surprise,surprise,success,5.413596682046773e-05,1.3574033661412771e-11,3.482201860194323e-07,99.9115526676178,1.5956018084011957e-13,7.51342708760696e-16,0.08839077781885862
surprise_250extra_0012.jpg,images/surprise/surprise_250extra_0012.jpg,surprise,surprise,success,0.00015603390011165175,5.1278581381097865e-08,5.431058980320813e-05,99.92068409919739,9.904992624709674e-10,7.92775046998262e-10,0.07910921704024076
surprise_250extra_0006.jpg,images/surprise/surprise_250extra_0006.jpg,surprise,surprise,success,1.0390361904200063e-07,4.174082954278013e-09,0.00046827321966702584,99.99947547912598,4.075218446050288e-14,1.7372447224838687e-16,6.152679361548508e-05
000201.jpg,images/surprise/000201.jpg,surprise,surprise,success,0.01598581875441596,0.24134770501405,5.503248423337936,74.0605354309082,0.035118209780193865,0.0014319793990580365,20.14233022928238
000188.jpg,images/surprise/000188.jpg,surprise,surprise,success,0.011939623072976246,0.0007583088972751284,0.022721363347955048,82.0342481136322,5.239698452896846e-06,2.1932959270998253e-05,17.930302023887634
000177.jpg,images/surprise/000177.jpg,surprise,surprise,success,1.0390361904200063e-07,4.174082954278013e-09,0.00046827321966702584,99.99947547912598,4.075218446050288e-14,1.7372447224838687e-16,6.152679361548508e-05
000146.jpg,images/neutral/000146.jpg,neutral,neutral,success,0.7919848896563053,0.5100707523524761,0.1774038071744144,0.0016999558283714578,97.38320708274841,8.819969821161067e-06,1.1356252245604992
000185.jpg,images/neutral/000185.jpg,neutral,neutral,success,27.565202116966248,5.880118906497955,1.7098244279623032,0.8373212069272995,62.311869859695435,0.0009387805221194867,1.6947340220212936
neutral_250extra_0107.jpg,images/neutral/neutral_250extra_0107.jpg,neutral,fear,success,0.038506483542732894,11.239101737737656,0.30368028674274683,0.03932683612219989,22.52403199672699,0.00977296513156034,65.84558486938477
neutral12.png,images/neutral/neutral12.png,neutral,neutral,success,0.013065637227800473,1.0636378713630361,0.06705919331106205,0.0009182444593334993,98.26053966644643,4.1924304750911e-06,0.5947770905361826
